Converted?,Avg Policy Size,Grid State,Years Positive,Operating Acreage,Rain Index Variance,Distance to Nearest Customer (Miles)
1,84962,TX,12,12837,0.5504839,42.9
1,30063,UT,11,14753,0.35062873,0
1,96938,OR,13,6663,0.23314714,0
0,458964,NV,11,123673,0.38969278,
0,14489,UT,12,8961,0.48004989,0
0,48878,KS,12,3720,0.3386821,23.3
1,192022,TX,14,25449,0.6524421,7.8
0,127324,TX,13,37093,0.57736597,21.9
1,202222,NM,14,61800,0.67480031,0
0,15881,MT,11,8069,0.29833263,0
1,79387,FL,13,6933,0.23342616,637.9
0,245429,ID,13,50190,0.49166834,0
0,108256,TX,11,13660,0.45428805,7.2
0,,,15,,,
1,2818,CO,14,761,0.52698946,43.7
1,3510,NM,11,1278,0.8518817,11
1,15743,OK,10,1875,0.24862508,3.8
0,48594,KS,13,4350,0.29465219,28.6
1,58071,WY,12,27610,0.37545066,3.3
1,,,15,,,
1,6373,UT,13,6177,0.27152857,0
1,98513,TX,12,13004,0.31706648,45.5
0,123225,TX,13,20140,0.65025421,1
0,284053,MT,12,108104,0.31110234,0
1,92580,OR,13,11133,0.39434956,6
1,65350,ID,13,11459,0.24988941,0
0,112822,NM,14,37942,0.36534564,32.3
0,50442,TX,12,8800,0.65284913,83.1
0,11627,UT,13,8151,0.39396278,0
0,8389,UT,7,5350,0.26978746,9.1
0,368734,TX,13,97603,0.66982799,10.4
1,109212,NV,12,30993,0.56268596,0
1,48435,NM,13,20276,0.80610877,0
1,51147,AZ,13,16551,0.67902884,37.4
1,,,15,,,
1,,,15,,,
1,34509,NM,12,10118,0.42374291,20.8
0,209379,TX,13,56597,0.83101651,14.3
0,15393,NM,12,5359,0.6620274,3.6
1,90690,TX,11,12311,0.35730486,33.5
0,179270,TX,13,51665,0.5437875,24.2
1,93571,TX,14,12616,0.47881389,33.7
1,55874,TX,13,8411,0.3882474,10
0,238297,TX,13,74009,0.90764632,12.3
0,173754,AZ,14,59478,0.77977844,18.1
1,642659,ID,13,112685,0.36025016,0
0,490711,TX,14,101528,2.33563181,15.6
1,7691,NM,14,2356,0.28829676,16.3
0,97802,TX,14,28777,0.59696069,28.2
0,109045,TX,14,29572,1.25471895,17
0,139028,TX,13,30925,0.6649391,2.3
0,259666,TX,13,74452,0.62073266,10
1,101370,NM,14,28792,0.87407134,3.4
1,23505,NM,12,9396,0.6620274,9.2
0,81723,TX,13,23552,0.49150585,16.1
1,247129,TX,13,38499,0.54487175,33.5
0,84657,TX,14,14683,0.67171578,3.3
1,74737,NM,13,32930,0.39927414,6
0,459170,NM,14,145549,0.85987408,0
0,19282,TX,14,2369,0.45001007,2.9
0,66754,NM,12,26537,0.46170383,9.2
0,11480,NM,14,2930,0.46116161,10.7
0,10104,NM,13,3819,0.85470832,2.9
1,5733,NM,14,2241,0.7230607,7.5
0,11163,NM,13,4594,0.75322005,1.4
0,22168,NM,13,8425,0.74297083,0
1,8173,TX,15,2017,0.5605049,6.4
0,119769,TX,12,15691,0.43770886,26
0,49315,AZ,14,9508,0.52381618,34.3
0,36140,NM,12,13678,0.87321532,11
1,89210,NM,13,28930,0.87354505,0
0,91175,SD,12,32584,0.35024492,0
0,,,15,,,
1,99807,CO,13,36126,0.41507547,0
1,69535,MT,10,24474,0.16302857,29.3
1,48091,SD,12,14811,0.43842017,12.3
1,16644,NM,13,6851,0.75322005,2.5
0,7390,ID,10,1348,0.36764403,8.1
1,288172,TX,13,42123,,35.5
0,28057,KS,15,3124,0.40322979,20
0,9476,AZ,11,5954,0.53021216,0
0,32543,AZ,11,20531,0.53021216,0
1,10887,NM,12,3922,0.71983085,4.6
0,55362,NM,13,17017,0.43635233,27.7
0,51027,TX,14,16662,0.67635299,8
1,33803,TX,13,10030,0.81658577,1.1
0,65047,TX,14,16339,1.25471895,24.9
0,93630,TX,13,27905,0.67307979,6.7
1,46379,NM,13,15329,0.81512278,0
1,,,15,,,
1,78019,NM,13,33277,0.5116347,8
1,110115,NM,12,37363,0.79484145,18.1
1,105360,NM,13,32494,0.46257902,10.9
1,124884,NM,12,47356,0.6620274,0
0,73598,NM,12,21595,0.42374291,19.3
1,86624,WA,13,11187,0.33269592,87.1
0,146807,CA,13,15431,0.77964368,3
0,50987,TX,13,12838,0.45333597,7.3
0,127923,NM,14,40932,0.37955184,33.5
0,136254,NV,14,39864,0.32717064,0
0,218004,NV,14,58422,0.413596,0
0,75135,MT,9,25850,0.68953759,3.9
1,8670,NM,12,3990,0.46170383,14.7
1,42693,NM,12,16189,0.77608025,6.4
1,48228,UT,13,48691,0.36314605,1.4
1,111876,NM,14,44503,0.75301191,2.4
1,91177,NM,13,30333,1.07311828,0
1,99527,NM,12,33141,0.33562973,12.5
1,89656,NM,14,26468,0.27227569,38.4
0,96246,NM,14,28413,0.42374291,32.2
1,17174,WA,11,1673,0.46592664,55.5
0,133237,NV,14,39529,0.35896062,0
0,168462,CA,13,14851,0.55833815,10.9
0,92548,WA,14,12056,0.31023973,103.3
0,114516,MT,6,68788,0.35116009,30
1,683,,15,160,,
0,17429,ID,10,3730,0.38864714,0
0,64988,AZ,11,36673,0.76003145,0
0,50583,OK,13,6824,0.47644091,20.3
0,47810,MT,14,18862,0.32110779,27.3
0,31448,NM,12,11328,0.71983085,1.7
0,46978,NM,13,13889,0.43635233,24.9
1,81447,NM,12,29486,0.45143339,6.3
0,88243,TX,13,13009,0.51068452,37.6
1,50541,TX,12,8820,0.69425242,12.5
0,6363,MT,10,4385,0.24890176,26.3
1,124418,KS,14,9906,0.31450048,5.5
1,120065,NM,12,34880,0.82400627,7
0,77391,TX,13,8998,0.4593396,0
1,101849,KS,13,11553,0.44347864,5.5
1,53585,KS,12,4437,0.35440002,11.1
1,59625,OR,13,14403,0.26688418,9.7
1,,,15,,,
1,1883,UT,12,,,
1,180856,OR,15,20657,0.30556702,0
1,278084,WY,13,106970,0.44496624,0
0,226562,TX,14,36621,0.55316062,16.1
1,,,15,,,
1,,,15,,,
1,4429,WY,8,2533,0.24427832,10.4
1,163539,ID,14,40481,0.20842028,35
1,142277,OR,11,25537,0.34893287,0
0,123704,OR,13,31305,0.34514959,10
0,167434,OR,13,43080,0.28855318,8.2
0,24134,OR,13,6209,0.43922308,7
0,265843,FL,12,24981,0.24512172,638.7
1,58560,OK,11,9148,0.25062782,6.7
0,47669,NM,13,19549,0.59744189,1.2
0,121069,KS,12,12691,0.44003656,6.5
0,85685,NM,12,19401,0.78533159,34
1,10811,NM,14,3360,0.73018885,9.6
0,49519,NM,12,20363,0.81420309,38
0,48295,KS,14,5407,0.41345607,20.3
1,180013,KS,13,17356,0.39554896,2.1
0,123180,NM,13,57608,0.47416648,11.4
1,,,15,15000,,
0,140018,KS,12,12475,0.29977891,18.5
1,239345,KS,12,28098,0.38700298,2.9
0,85528,NM,12,29925,0.75301191,3.3
0,48119,KS,14,5174,0.37651406,3
0,27231,KS,12,2430,0.24369102,18.8
0,369849,KS,13,45530,0.370109,3
1,5151,WY,14,2645,0.34326682,3.6
0,88548,KS,11,9442,0.33161983,16
0,27481,KS,13,3058,0.53452159,7.5
0,38564,KS,12,4865,0.44682225,20.5
0,85415,KS,10,8711,0.38380758,0.5
0,1296,MT,11,640,0.3618016,0
0,69677,AZ,10,33232,0.76003145,0
1,81924,NE,9,7730,0.34242989,13.3
1,10248,TX,14,1921,0.51975195,17.5
0,66491,NE,8,15674,0.2829603,3
0,70294,TX,14,10997,0.37014631,81.4
1,53153,OR,12,3392,0.2737387,93.8
1,500,,15,,,
1,,,15,3000,,
1,,,15,400,,
1,332066,OR,11,23076,0.25083459,15.7
1,,,15,,,
0,113772,SD,11,16717,0.28310407,14.2
0,24210,AZ,14,4811,0.48678495,0
0,60092,NM,11,17047,0.77904559,40.9
0,150228,NM,13,50806,0.46257902,6.1
0,49722,NM,13,20676,0.6904698,21.1
1,228115,MT,10,122573,0.30512842,1.9
0,200519,ID,13,32393,0.43790857,0
1,24115,ID,14,4930,0.33780061,0
0,33890,CO,13,14910,0.19110951,28.6
0,7284,WY,12,4610,0.22884721,21.4
0,35298,MT,9,16336,0.21459528,22.7
1,69305,KS,13,5436,0.35115917,11.9
1,16623,WY,10,9972,0.32090531,30.4
0,3160,NM,13,716,0.72013444,16.9
0,5717,MT,13,2045,0.28587829,19.2
1,27937,WY,11,16598,0.30580679,11.6
1,16004,WY,13,8461,0.50660443,20.4
0,31341,WY,13,18375,0.30580679,28.3
0,29383,MT,11,15091,0.32149083,0
0,46212,WY,12,27206,0.30061136,0
1,82362,CO,14,23789,0.81052099,0
0,43865,WY,12,24309,0.44150955,0
0,118869,WY,11,71951,0.36366699,0
0,11570,WY,11,7244,0.28528735,6.9
0,71060,MT,10,43712,0.33211283,12
0,120248,MT,8,55399,0.38044621,15.2
0,56985,WY,13,41754,0.21639786,2
0,34043,AZ,13,11726,0.40980752,6.5
0,139897,MT,10,54881,0.33754643,0
0,12253,MT,11,6244,0.2783871,0
1,90472,TX,15,11192,0.4713952,0
0,248786,MT,11,96066,0.26877363,0.2
0,61821,KS,15,6396,0.44663968,20.6
1,52325,OR,11,17099,0.31979543,0
0,26444,SD,11,5005,0.35133038,26
1,26472,AZ,11,12657,0.79024501,9.6
0,65641,TX,13,11511,0.73865027,0
1,,,15,,,
0,126469,WY,12,61450,0.47251439,0
0,11203,WY,12,6120,0.30062963,0
0,42558,WY,14,24525,0.29636162,8.3
0,41081,WY,9,25205,0.26623805,0
0,15415,WY,12,9222,0.26313098,9.6
0,52343,WY,12,32238,0.30062963,6.7
1,19942,WY,12,11930,0.26623805,2.3
1,17020,WY,12,10182,0.26313098,7
0,11292,WY,12,6166,0.30062963,0
1,50537,WY,12,27815,0.4014112,0
1,62645,AZ,12,36392,0.91620764,0
1,,,15,,,
1,,,15,,,
1,84626,OR,13,21346,0.39399518,10
1,,,15,,,
0,63453,TX,13,8310,0.57961558,17.5
0,66036,WY,11,32495,0.24913169,0
0,5780,CO,10,2465,0.29229566,8
0,5917,CO,11,4099,0.17479307,5.8
1,,,15,,,
1,56039,NM,13,12629,0.70896915,15.3
0,64010,TX,12,11604,0.59825836,2.4
1,32854,TX,13,5784,0.51609194,3.1
1,,,15,,,
1,44272,NE,11,9145,0.28423614,7.3
1,44588,OR,11,12191,0.53869103,0
1,23671,OK,13,2781,0.39563363,10.1
1,116483,NM,13,36966,0.8160204,10
1,149950,OR,14,42083,0.24615549,5.2
0,58872,TX,13,7760,0.4129467,3
1,59032,NM,14,18116,0.63979274,9
1,,,15,,,
0,75554,TX,12,9145,0.64044406,8.9
1,40429,TX,13,6993,0.61991878,15.8
1,100773,NM,13,27679,0.82400627,0
1,83542,WY,14,36562,0.44562026,0
0,126048,WY,14,50394,0.54147694,0
0,149646,WY,14,58636,0.34085186,0
1,134037,ID,12,22785,0.32485306,5.5
1,12413,WY,9,6617,0.30261695,0
0,65017,TX,14,9362,0.44051752,16.9
0,57742,OR,14,6340,0.30204584,10.3
0,14567,UT,13,19502,0.23052169,0
0,6474,WY,12,3915,0.27845479,0
1,,,15,,,
0,27194,ID,10,5042,0.50149462,8.1
0,27554,TX,14,7033,1.45483834,29.4
0,3207,MT,9,1328,0.40210237,1.4
0,3378,ID,12,604,0.24981225,0
0,68963,MT,9,32585,0.35137313,0.9
0,186872,OR,14,20523,0.28690378,4.9
1,,,15,,,
0,32591,OR,12,7940,0.35948111,0
0,8520,SD,12,3135,0.3414703,10.8
1,,,15,,,
1,,,15,,,
1,53209,OR,12,13816,0.3411404,0
